id,sentence,tense/aspect
882,Footballs are made of leather and very durable .,present
884,Televisions are used to entertain people .,present
896,Penguins gather each year to breed and care for their young .,present
903,A television A television is attached above the fireplace .,present
904,A boat A boat is seen on the horizon .,present
905,The butterfly The butterfly begins as a caterpillar .,present
906,The cow The cow sometimes escapes from the farm pasture .,present
91,Squirrels Squirrels bury nuts around the forest .,present
910,The kangaroo The kangaroo protects its baby in its pouch .,present
920,A pig A pig makes some good bacon !,present
921,Bears Bears come down from the mountains and get into our trash .,present
925,A couch A couch sits on the curb awaiting garbage pickup .,present
927,The camels The camels carry contraband across the desert .,present
929,The lion The lion guards its family in the wilderness .,present
931,The footballs The footballs are made of plastic !!! not leather .,present
933,A peacock A peacock has very colorful tail feathers .,present
935,The tires The tires should be replaced when the tread wears down .,present
936,A zipper A zipper is used to close the purse .,present
937,The owl The owl watches the baby birds in hopes of a special meal .,present
938,Towels Towels are hung neatly beside the sink .,present
943,Marbles Marbles are used to play games by children .,present
948,The pandas The pandas are very playful at the zoo .,present
95,A shirt A shirt is required to go into the store .,present
950,A bed is soft .,present
951,Pigeons fly high,present
952,Knives are very sharp,present
953,The cars go fast,present
954,Shirts are short,present
955,The boat is very beautiful,present
956,The dolphin is beautiful,present
957,A kangaroo hops around,present
958,Sharks are dangerous,present
96,Foxes are very crafty .,present
960,A turtle is slow,present
961,Fences are sometimes necessary,present
962,The dog is fun,present
963,The pigs root around the lot,present
964,The rabbits hop around,present
965,The tire is very necessary,present
966,The butterfly is beautiful,present
967,A marble is a toy,present
968,A fox is interesting .,present
969,Guitars are nice,present
970,The toilet is very necessary,present
971,The kites fly high,present
972,The bears are dangerous,present
973,Skunks smell horrible,present
974,A football is a funny shape,present
975,The couch is soft,present
976,A bicycle has two wheels,present
977,The gorillas are huge,present
978,The computers are interesting,present
979,Cheetahs are funny,present
98,A cat likes to meow .,present
980,The televisions are interesting,present
981,A towel is necessary,present
982,The panda is cuddlely,present
983,The chairs matches the sofa,present
985,The penguin has short legs,present
987,Lamps are bright,present
988,Pianos are very nice,present
989,The light bulb is very bright,present
990,The squirrels eat nuts,present
991,A peacock struts around his cage .,present
992,Owls hoot at night,present
993,A zipper moves slowly,present
994,The elephant has a trunk,present
995,A camel has humps,present
996,Lions are dangerous,present
997,The clock keeps time,present
999,A dog is a good friend .,present
2648,Pigeons Pigeons had gathered around the man throwing bread .,past perfect
3030,The knives The knives had just been sharpened .,past perfect
3590,The televisions had been left on all night .,past perfect
1240,A gorilla A gorilla will defend it 's territory .,future
1478,A pig will be roasted at the BBQ .,future
1903,The cows will be slaughtered soon .,future
272,Foxes will eat your pets if you are not careful .,future
2758,A bear will eat people who are small,future
294,The sharks will bite a swimmer,future
304,A bear will steal the picnic basket,future
3433,A television will make you stupid .,future
3454,A rabbit will procreate rapidly .,future
720,A rabbit will hide from danger by staying still .,future
944,The rabbits The rabbits will reproduce quickly .,future
959,The cows will come home,future
1238,The turtles The turtles have outgrown their aquarium .,present perfect
1272,Tires Tires have gotten expensive .,present perfect
1489,Foxes have been seen around our neighborhood .,present perfect
1681,Dogs always have been man 's best friend,present perfect
210,Light bulbs have changed completely in technology in the past few years .,present perfect
2707,Sharks have attacked swimmers .,present perfect
2715,Owls have eaten several mice .,present perfect
2822,Peacocks have brightly colored feathers .,present perfect
3185,Pandas have forgotten how to reproduce .,present perfect
3455,The squirrels have attacked me before .,present perfect
3620,The beds have been made .,present perfect
3751,The bicycles have gone retro in style .,present perfect
3765,Light bulbs have changed so much in the past 20 years,present perfect
4150,Computers Computers have made communication easier .,present perfect
4192,The bicycle The bicycle has sat in the garage for two years .,present perfect
893,Peacocks have beautifully colored tails .,present perfect
1,The penguin is making me laugh .,present progressive
1050,The squirrel is gathering nut for the winter,present progressive
1051,Boats are floating in the lake,present progressive
1058,The rabbits are reproducing,present progressive
1098,A panda is eating bamboo,present progressive
1258,The toilet The toilet is overflowing !,present progressive
1269,The shirts The shirts are hanging on the line to dry .,present progressive
1273,The rabbits The rabbits are hopping across the front yard .,present progressive
1280,A penguin A penguin is waddling across the ice .,present progressive
13,An elephant is making noise outside .,present progressive
1382,The clocks The clocks are chiming,present progressive
1383,The kite The kite is flying high,present progressive
1384,A lion A lion is drinking water,present progressive
1393,The kangaroos The kangaroos are running,present progressive
1397,The pigeon The pigeon is eating,present progressive
1417,The squirrels The squirrels are eating,present progressive
1420,The dolphins The dolphins are swimming,present progressive
1432,A bear is crossing the road .,present progressive
1470,Kites are flying high today .,present progressive
1508,The kites are flying on the beach .,present progressive
1532,The piano is being fixed at the store .,present progressive
1533,The squirrels are gathering nuts for the winter .,present progressive
1535,The pigeon is waiting for crumbs to hit the floor .,present progressive
1541,The butterflies are migrating down to Bermuda now .,present progressive
1555,The cats are playing with the mouse .,present progressive
1562,The cars are going fast across the highway .,present progressive
16,Clocks are ticking in the background .,present progressive
1629,The lions are relaxing .,present progressive
1633,The fence is standing tall .,present progressive
1641,A tire is getting worn out .,present progressive
19,The foxes are hiding from the hunters .,present progressive
1936,The pianos are being tuned .,present progressive
2219,The clock is running five minutes behind .,present progressive
2223,The owl is hooting outside .,present progressive
2228,The pianos are playing in tantum .,present progressive
2234,The toilet is not working .,present progressive
2236,The bear is sleeping in the cave .,present progressive
2239,Foxes are being chased by the hounds .,present progressive
2240,The cat is chasing the mouse .,present progressive
2243,The butterfly is sitting on my finger .,present progressive
2249,The boats are sailing out for the race .,present progressive
2251,A towel is hanging up next to the shower .,present progressive
2252,The computer is running very slowly today .,present progressive
2255,A lion is roaring at the antelope .,present progressive
2261,The cow is giving fresh milk today .,present progressive
2262,The kangaroos are jumping in the field .,present progressive
2370,The camels are stopping to get a drink .,present progressive
24,Kites are flying in the wind .,present progressive
2425,Footballs are boring .,present progressive
2492,A towel is hanging in the bathroom .,present progressive
25,The squirrels are hiding the nuts .,present progressive
2633,The pandas The pandas are going extinct .,present progressive
2782,The lion is living in the den .,present progressive
2785,The pigs are wallowing in the mud .,present progressive
2786,Televisions are getting thinner and thinner .,present progressive
2792,An owl is sitting in the tree .,present progressive
2794,The bears are climbing up the tree .,present progressive
2811,Cars are becoming more fuel efficient .,present progressive
2873,Computers Computers are getting smaller .,present progressive
2911,The marbles are rolling all over the floor .,present progressive
2913,The elephant is eating peanuts .,present progressive
2915,A pig is rolling in the mud .,present progressive
2924,A shark is chasing the fish .,present progressive
2928,A guitar is playing on the song .,present progressive
2930,A clock is chiming .,present progressive
2931,The turtles are crossing the road .,present progressive
2935,The cars are waiting in line .,present progressive
2936,A shirt is hanging up to dry .,present progressive
2937,The bears are hibernating .,present progressive
2941,Kites are flying in the sky .,present progressive
2951,Cats are running through the yard .,present progressive
3220,Light bulbs are getting more efficient these days .,present progressive
3291,The bear is hibernating .,present progressive
3294,A squirrel is climbing up the tree .,present progressive
3303,The peacock is showing off its tail .,present progressive
3305,A boat is sinking .,present progressive
3307,A fox is sneaking into the henhouse .,present progressive
3319,A turtle is crossing the road very slowly .,present progressive
3427,The marbles are being lost everywhere .,present progressive
3441,The computer is wearing me out .,present progressive
3449,The kite is flying too high .,present progressive
3528,The toilet is not going to flush itself .,present progressive
353,The bicycles are getting used .,present progressive
3618,The television is not working .,present progressive
3621,The couch is sagging in the middle .,present progressive
3653,The toilets are flushing,present progressive
3779,Beds are becoming very high-tech .,present progressive
3788,The cheetah is running fast .,present progressive
3790,The owl is hooting .,present progressive
38,Cows are chewing their cud content to be alone .,present progressive
3800,The lions are eating meat .,present progressive
3803,The lamp is burning brightly .,present progressive
3806,The squirrel is gathering nuts .,present progressive
3816,The kites are flying in the sky .,present progressive
3817,A car is traveling fast on the road .,present progressive
3818,The bears are growling .,present progressive
3879,The turtles are swimming .,present progressive
3880,The cats are catching mice .,present progressive
3883,The clock is not working .,present progressive
3889,The squirrels are eating nuts .,present progressive
3892,The pigeon is eating off the side walk .,present progressive
3915,The kites are flying high .,present progressive
3951,Computers are ruining the world .,present progressive
40,The bear is moving closer to us .,present progressive
401,A toilet is running .,present progressive
4223,The squirrels are gathering nuts,present progressive
423,The pigeon is sitting on top of the building .,present progressive
4241,The bears are stealing picnic baskets,present progressive
4247,The rabbits are eating in the grass,present progressive
426,The cats are fighting in the alley .,present progressive
432,A clock is ticking .,present progressive
433,The kangaroos are hopping .,present progressive
434,The owls are hooting .,present progressive
436,The squirrel is running aroudn .,present progressive
441,The butterflies are flying .,present progressive
448,Kites are flying .,present progressive
449,A dog is barking .,present progressive
451,Toilets are running .,present progressive
456,The dolphins are playing .,present progressive
458,The penguins are enjoying the cold .,present progressive
466,The rabbit is hopping .,present progressive
47,A kangaroo is waiting in the corner .,present progressive
472,Sharks are eating people .,present progressive
474,The marble is rolling .,present progressive
477,The television is playing loud .,present progressive
6,Cats are circling the fishtank .,present progressive
671,The marbles are intersting toys,present progressive
8,The peacocks are showing off .,present progressive
849,A shirt is worn for looks and comfort .,present progressive
9,A dog is sleeping on the porch .,present progressive
1024,The trumpets were loud .,past
1072,Trumpets are noise and I do not like them,present
1081,Skunks smell awful when they get hit by a car,present
1090,A car is more dangerous than you think,present
1094,Footballs were being tossed,past progressive
1125,The clocks ticked and tocked,past
1138,The dogs barked and played,past
1144,The tire got flat while we were driving .,past
1157,Bears are dangerous when they are mad .,present
1162,The kangaroo had her baby in it 's pouch .,past
1237,The bear The bear roared at us because we got too close to it 's cubs .,past
1244,A kite A kite almost hit me as it crashed to the ground .,past
1252,A skunk A skunk sprayed my dog and now he smells horrible .,past
1259,A zipper A zipper that gets stuck is a huge irritation .,present
1276,The trumpets The trumpets are missing from the music room .,present
1278,The butterfly The butterfly likes my rose bushes .,present
1304,A chair is available if you need a seat .,present
1315,Marbles were something I used to collect .,past
1324,Trumpets blared loudly .,past
1335,Clocks Tick as time passes,present
1400,Trumpets trumpets are playing,present progressive
147,The shirts were dry now that they had been hung .,past
1498,The television is on but nobody is watching .,present
1499,An owl was hooting and woke me up .,multiple
1503,The couches were not exactly what I was looking for .,past
1538,Penguins always look like they are dressed up .,present
1552,Rabbits are very fast and found everywhere .,present
1558,The gorilla scares me when she stares at me .,present
1578,The tires spun as he drove down the highway .,past
1590,The trumpets blew loudly .,past
160,The trumpets blared to announce the king .,past
1674,The trumpet sounded like it was broken,past
1713,The gorilla beat his chest and looked angry .,past
1716,The sharks swam around the surfers !!! but did n't bother them .,past
1717,The guitar was completely out of tune !!! but the performer had no idea .,past
1721,The chair lost a screw when the man sat down .,past
1725,The butterflies danced around the puppy 's head !!! as he swatted at them playfully .,past
1729,The cat arched it back and meowed loudly .,past
1734,Shirts were made cheaply !!! but were low quality .,past
1736,The computers had to be repaired after the lightning struck .,past
1737,Turtles moved so slowly that it was almost imperceptible .,past
1739,Squirrels grabbed nuts and hid them away in their nest .,past
174,Penguins flapped around and jumped in water .,past
1746,A dolphin jumped into the air and waved its fin at us .,past
1747,The boat rocked side to side dangerously as the waves got bigger .,past
1748,The fence was so old that it was falling down .,past
1751,The cows chewed grass and looked bored .,past
1752,A pig squealed happily as he rolled in the mud .,past
1753,The foxes ran for their lives as the hounds fast approached .,past
176,The lions roared and fended off the hyena .,past
1773,The pigs ate and wallowed,past
1778,Gorillas ate lots of fruits and leaves,past
1793,A panda rolled over and played,past
1794,The clocks ticked and tocked all day,past
1809,Clocks ticked and chimed .,past
1813,The trumpets blew loudly .,past
1814,Owls hooted and flew away .,past
1815,The toilet overflowed and made a mess .,past
1842,A shirt read `` Peace is good . '',past
1932,The lamp fell and broke .,past
1935,Trumpets blared announcing the death of the king .,past
1949,The owls hooted as they took to the sky .,past
1952,Trumpets blared as the marching band marched across the field .,past
1966,Penguins dipped and dived into the cold water .,past
1969,The clock ticked and tocked as the minutes dragged on .,past
1977,A lion slept while a warthog and a meerkat foraged for food nearby .,past
1985,A tire blew out when it ran over a sharp object .,past
199,The lion roared and roared in the jungle .,past
201,A tire that is no longer useful for a vehicle makes a great swing .,present
2028,The rabbit went in it 's hole,past
2034,The bicycle The bicycle was tipped over and no one seemed to care .,past
2036,The tires The tires spun and spun in the mud .,past
2043,Cows Cows mooed as they were milked by the farmeres .,past
2050,Boats Boats sat in the harbor and bobbed up and down .,past
2053,The towel The towel was musty and smelled terrible .,past
2054,A football A football was tossed by the quarterback and landed in the stands .,past
2057,Pigeons Pigeons hopped up and down as I threw breadcrumbs down at them .,past
2068,The computer The computer started messing up !!! and I did n't know what to do .,past
2070,A zipper A zipper was pulled and his pants fell down .,past
2076,A chair A chair was tipped over on the floor after the fight ended .,past
2092,The trumpets were the loudest section .,past
2098,The computers never work when I need them to .,present
2149,A television set is where the family gathers in the evening .,present
2171,The panda is a solitary creature who has trouble mating .,present
2178,The guitars howeled as the cords were played .,past
219,Zippers are the best fastener for jeans because they are sturdy .,present
2203,A turtle snapped his jaws and ducked his head .,past
2214,The tires screeched as the brakes were applied .,past
2224,The dogs are barking because they are hungry .,present progressive
223,The marbles were beautiful and varied in color if one took the time to study them .,past
2245,A couch is where I take my naps .,present
2285,Trumpets played the mournful tune .,past
2302,A shark is not something I want to meet when I 'm swimming in the ocean .,present
2303,Clocks are useful if you need to be somewhere on time .,present
2309,The cheetah made a lot of noise when the zoo visitors stopped at its cage .,past
2310,A television is something I do n't always want on .,present
2312,Squirrels chirped and jumped between trees .,past
2313,The marbles ran all over the floor when the bag fell .,past
2318,A cow mooed early in the morning and woke us up .,past
2319,The elephants ran from the hunters who came in noisy jeeps .,past
2320,The computers gave out a lot of heat so we turned on the air conditioners .,past
2326,The trumpets sounded loudly as the troops neared .,past
2329,The toilet ran over after it clogged with paper .,past
2334,Dogs barked loudly when the car horn sounded .,past
2335,A penguin waddled across the ice as we neared .,past
2336,The clock struck nine as we entered the room .,past
2344,The peacock spread its feathers as we neared .,past
2347,The dolphin broke water and jumped as our boat can near it .,past
2351,The bears roared and ran from the campers .,past
2354,The lions roared when the attendent came to the cage .,past
2356,The gorillas made loud noises when the people approached their area .,past
2359,A boat came quietly into view as the doplhins jumped from the water .,past
2360,A television hums when it is turned on .,present
2365,The trumpets sounded fantastic .,past
2367,Peacocks have beautiful colors !!! if they are male .,present
2500,Trumpets is a catchy song,present
2538,The tires were full when I left .,past
255,The chair squeaked when I sat on it .,past
2567,The towels were still wet when I came home .,past
2573,The couch is where I often sit .,present
2577,The television often has shows I want to watch .,present
2578,The pianos sat and gathered dust .,past
2585,The towels were still too wet and needed more time in the dryer .,past
2592,The toilets overflowed and made a big mess .,past
2593,Couches are nice !!! but sofas are better .,present
2596,The dogs were barking loudly when they saw their master arrive .,past progressive
2607,Beds were brought and the children had somewhere nice to sleep during the storm .,past
2609,The bear took one look at the campers and then left them alone .,past
261,The cheetah twitched its tail as it waited for prey .,past
2613,A clock stopped working a long time ago but was kept as a memento .,past
2615,Camels make great mounts in the desert .,present
2624,The computer was brand new but broke down quickly .,past
2626,A squirrel climbed the tree and ran away .,past
2629,The peacocks The peacocks were a bright blue and green !!! signifying that they were male .,past
2651,Light bulbs Light bulbs need to be replaced when they burn out .,present
2655,The lion The lion stalked it 's prey .,past
2719,A clock stopped when the electricity failed .,past
275,The computer never works when I need it .,present
2775,Camels have two humps that help them survive in the desert .,present
2809,The butterfly comes out of it 's coccoon .,present
283,Clocks get on my nerves when they tick .,present
285,Towels get mildewed if you do n't wash them .,present
2852,Dogs barked happily as they ran alongside their owner .,past
2862,The pigs squealed with delight as the farmer filled their troughs .,past
2904,A bed A bed is where you sleep .,present
30,A light bulb was dropped and exploded .,past
3010,Clocks Clocks lined the walls !!! but none had the correct time .,past
3012,The tire The tire had a nail stuck in it .,past
3024,Trumpets Trumpets announced the arrival of the king .,past
3148,Light bulbs burn out less often than they used to .,past
3161,The kites flew close to each other and their strings became entangled .,past
317,The trumpets sounds at the end of the game,other
3172,A knife that is sharp is less dangerous than one that is dull .,present
3174,The shirt was torn when she tried to drag him out of the room .,past
3179,The skunk fled from the young couple who startled it .,past
3181,The guitars were left outside and are not terribly out of tune .,other
3208,The cats hissed and swatted at each other .,past
3211,The foxes ran as fast as they could and escaped .,past
3222,The kite flew high until the wind died .,past
3223,A dolphin was seen performing flips in the water .,past
3253,The dog ate it 's own vomit,past
3255,A panda ate it 's bamboo,past
3287,A football hit me on the head and broke my glasses .,past
3308,Zippers often break or get stuck .,present
3345,Rabbits hop and jump,present
3386,A squirrel stopped and looked around !!! then ran off .,past
3390,Dolphins flipped and played in the ocean .,past
3436,The trumpets are sounding !!! prepare .,present progressive
3438,Dolphins are probably smarter than we are .,present
3453,Penguins look like they 're wearing tuxedoes .,present
3485,The trumpets played a mighty tune .,past
354,The turtle went back in it 's shell .,past
3540,The penguin slipped and fell on the ice shelf .,past
3545,A lamp is what I need to brighten up this room .,present
3549,The television crackled as it snapped to life .,past
355,The bear looked for it 's cub .,past
3553,Tires squeal loudly whenever somebody peels out .,present
3568,An owl made a who who sound .,past
358,A peacock showed it 's colors .,past
3584,The pigs oinked and rolled in the mud .,past
3609,A dog barks at strangers when they pass by .,present
3611,The light bulb broke when I dropped it .,past
3619,Penguins look like they wear tuxedos .,present
3705,Sharks are really nice if you get to know them .,present
3718,Tires rotate at a high rate of speed when the automobile is in motion .,present
3741,The cat purrs when it is content .,present
3777,Pandas are so tiny when they are born .,present
3780,A pig is cute when it is a baby .,present
3827,The panda yawned and stretched .,past
3828,Lamps started to turn on as dusk approached .,past
3830,Toilets are quite heavy as it turns out .,present
3847,The pig certainly looked like it was having fun .,past
3928,The boats were docked and the crew was out partying .,past
3937,A cow came over to the side of the road to see what we were doing .,past
3938,The clock chimed at midnight and woke everyone up .,past
3942,A shark was swimming around while we were surfing and it was scary .,past progressive
3952,The trumpets were played very loudly .,past
3955,The couch is where Steve spends most of his time .,present
3957,A television was left on when the family left the house for vacation .,past
3963,A car is all I wanted for my fifteenth birthday .,present
3967,The lamp is on - how do I turn off this lamp ?,present
3975,The squirrels utterly destroyed the new bird feeder ; clearly !!! this was war .,past
3978,The fences that divided Jim and Bill 's yards were never high enough .,past
3982,Light bulbs snapped on in my head as I realized the answer had been there all along .,past
3989,The dog scoffed quietly !!! knowing exactly who was a good boy .,past
3992,The kites were devoured by the tree !!! as Charlie Brown looked on in dismay .,past
3993,Butterflies erupted in her stomach as he drew near .,past
3994,Trumpets play in my head every time I enter a room .,present
4000,The rabbit twitched its ear nervously !!! wondering where that fox went .,past
4002,The lion roared lazily and lolled his head back onto the rock .,past
4007,The tires squealed and smoked at the start of the race .,past
4013,The zippers refused to stay up - Thanksgiving had been a success .,past
4014,The knife snapped the moment it pierced the skin of the sweet potato .,past
4015,The trumpets sounded off tune .,past
4062,The tire went flat so they had to ride home on the spare,past
4064,The pandas raced through the trees to see who was the fastest,past
4066,Peacocks have lots of beautiful feathers that they show off to attract mates,present
4068,A dolphin is portrayed as kind on movies but it is dangerous in the water,present
4072,A lion is the king of the jungle and its roar is feared through its kingdom,present
4075,The pig scurried away as the boy tried to catch it,past
4076,Bears are not to be messed with and are a lot faster than humans,present
4077,The trumpets sounded to signal it was time to awaken and start the day,past
4080,A marble is a fun toy for a kid to play with when they are bored,present
4083,The cheetah took off after its prey and soon fiested on the animal,past
4084,A squirrel is a very active creature but often they are not very bright,present
4085,Boats are how we are able to travel by sea and see many wonders of the ocean,present
4087,The toilet is amazing it takes our waste and wisps it away,present
4088,The couches were covered with stains after the football game was over,past
4089,Kites drifted in the sky when they were let loose by the boys,past
4090,A piano is a musical instrument that creates many soothing sounds,present
4092,Light bulbs illuminated the entire room and it was no longer dark,past
4093,The cow mooed when it saw a person approaching,past
4095,Turtles have shells that they can hide in when they got scared,present
4098,An owl has excellent vision at night and uses it to catch its prey,present
4099,The penguin looks like it is wearing a tuxedo at all times,present
4162,The skunk The skunk sprayed another animal because it was afraid it would get attacked .,past
4163,The couches The couches that we saw in the store were grey and black .,past
4165,A car A car is a motorized vehicle that takes you to any destination you choose to drive to .,present
4168,The shirt The shirt that I wore to the mall was green .,past
4169,A lion A lion is a type of cat that lives in the wild .,present
4182,A towel A towel is used to dry your body after you take a shower .,present
4183,Kangaroos Kangaroos have babies that are called Joeys .,present
4188,A panda A panda is a black and white animal that lives in the zoo .,present
4189,The footballs The footballs were being tossed at practice .,past progressive
4190,The gorilla The gorilla was carrying her baby while she swung from tree to tree .,past progressive
4204,A cat purrs when it is happy or in pain .,present
4264,An owl used to live in the old pine tree that was taken down .,past
4272,Penguins look like they 're wearing tuxedos .,present
4282,The trumpets blared .,past
4323,The trumpets blared at the sirens .,past
46,The zipper is open !!! what is he doing ?,present
495,The trumpets The trumpets are loud .,present
5,Marbles are spilling out of his pockets as he walks .,present progressive
534,The trumpet The trumpet was put back in it 's case .,past
560,The guitar The guitar needs it 's strings replaced .,present
593,Penguins waddle everywhere they go .,present
63,A cat A cat lays in the sun and sleeps all day .,present
657,Trumpets blared to start the game .,past
664,The toilets were all stopped up .,past
675,The foxes are n't as scary as wolves are .,present
681,Cats are cute when they sleep .,present
689,The sharks are very scary when they are around you .,present
699,A skunk can spray you if it thinks it feels threatened .,present
701,The computer is where I do most of my work .,present
702,The elephants look clearner than I thought .,present
722,A camel is like a horse but lives in the desert .,present
728,The cats meowed loudly until they were fed .,past
731,A kangaroo has a pouch and lives in Australia .,present
737,The tire went flat while I was driving .,past
74,The knife The knife pierced his skin and he screamed .,past
744,The elephant used it 's trunk to pick up a branch .,past
752,The shirts I took with me on vacation were too small .,past
756,A squirrel always knows where it hides it 's nuts .,present
758,The chair I sit in is wobbly .,present
776,Dolphins swim and play in the ocean .,present
79,Trumpets Trumpets sounded as the King was coronated .,past
860,Dogs are lazy but are great companions .,present
871,The sharks circled the man who was stranded in the raft .,past
874,Boats were tied to the docks of the tourist areas .,past
881,The kangaroo leaned over so it 's baby could climb into her pouch .,past
891,The bicycle had a flat tire and was rusty .,past
897,The trumpets blared loudly as the King and Queen waved from their balcony .,past
907,The computers The computers crashed as the thunderstorm came through .,past
916,A fox A fox got into our chicken coop and killed several chickens .,past
917,The shirt The shirt did not fit after it was washed .,past
924,Lamps Lamps were lit as the party began .,past
932,Sharks Sharks engulfed the surfer as he fell from his surfboard .,past
942,The knife The knife became dull quickly as I was cutting the mellon .,past
1006,A car zoomed by the house .,past
1013,The camel spit on her .,past
102,The rabbit hopped along the trail .,past
1021,The shirts needed to be ironed .,past
1022,The squirrel irritated the dog .,past
1034,The owls hunt at night .,present
1038,Chairs can be uncomfortable .,present
1064,A bicycle can be built for two,present
1070,The foxes out witted the dog,past
1071,The camel stores water in its hump,present
1076,A cheetah can run very quickly,present
1082,The cows grazed in the pasture,past
1085,A clock can tell you the time,present
1122,A trumpet played in the background,past
1128,The knife cut through the meat,present
1146,The lamps burned through the night .,past
1152,The bicycle needed to be repaired .,past
1184,A shark attacked the boat .,past
1185,The cars speed up on the highway .,present
1206,The shark bit a swimmer .,past
1228,A dolphin swam in the ocean .,past
1247,Towels Towels can be used to dry yourself .,present
1249,The elephants The elephants at the zoo look happy .,present
1261,A piano A piano can be very heavy and difficult to move .,present
1266,The camel The camel spit on me !,past
1268,A light bulb A light bulb burned out in the kitchen .,past
1271,The fences The fences in the feel need to be repaired .,present
1298,Fences line each house in the neighborhood .,present
1307,The camel spat at me .,past
1321,A bicycle passed by on the sidewalk .,past
1325,The light bulb burnt out .,past
1327,A shark attacked the beach last week .,past
1338,Gorillas Beat their chests,other
1340,The light bulb Burnt out,past
1343,The bicycles Needed to be replaced,past
1344,A lamp Needs a bulb,present
1350,The dolphin Jumped out of the water,past
1357,The lions Roared in their cage,past
1363,A rabbit Ran quickly,past
1364,The guitar Needed tuning,past
1365,A squirrel Ran up the tree,past
1367,A shirt Shrunk in the wash,past
1369,The fox Ran into the hole,past
1373,A marble Rolled down,past
1374,The cat Scratched the sofa,past
1381,A dog A dog in standing by the lake,present
1429,Squirrels hunt for nuts .,present
1430,Kangaroos live in the zoo .,present
1442,Tires last at least 30 !!! 000 miles .,present
1445,The owl hoots from the tree .,present
1448,Gorillas swing in tree .,present
1522,Towels should be white to keep laundry easy .,present
1524,Knives should be kept away from children .,present
1527,A couch can be put in the basement when needed .,present
1543,A computer can be used for good and bad .,present
1567,Lions can be found in the back of the zoo .,present
1591,A computer can make your life faster .,present
1596,Lamps light up the room .,present
1601,A gorilla beat on its chest .,past
1604,A pigeon pooped on my car .,past
1606,The cows grazed in the field .,past
1610,The boat sailed through the ocean .,past
1617,A butterfly can fly .,present
1626,The pigeon can fly high .,present
1643,The dolphin can swim .,present
1647,The kite can fly high .,present
1663,The footballs can be thrown very far,present
1665,A camel stores water in its humps,present
167,The chair creaked with age .,past
1670,The clock needed to be fixed,past
1680,The knives needed to be sharpened,past
1683,The fence needed to be painted,past
1686,The chair needed to be fixed,past
1687,A kangaroo can jump very high,present
1691,A cow can produce lots of milk,present
1692,The guitars needed to be tuned,past
1700,Beds always needed to be comfortable .,past
1705,A cat always lands on its feet,present
1707,The tires needed to be patched,past
1710,Gorillas love to eat many types of fruits,present
1743,A rabbit sprung up out of the grass just a few feet in front of us .,past
1756,A kangaroo hopped with a baby in its pouch .,past
1759,A computer calculated the odds,past
1787,The lamp shone in the room,past
1807,A light bulb burnt out .,past
1821,The camel spit on him !,past
1840,A rabbit hopped out of his cage .,past
1851,Lamps can help you see to read,present
1867,A fox can hide in the woods,present
1875,Penguins like cold climates,present
1892,Camels can store water in their humps,present
1899,The dolphin swam slowly .,past
1900,Sharks ca n't stop swimming .,present
1909,The couch smell horribly .,other
1916,Owls hunt at night .,present
1921,The gorilla beat its chest .,past
1928,A kite sailed through the sky .,past
1948,The piano needed to be tuned .,past
1950,The light bulbs burnt out at the same time .,past
1956,A gorilla beat its fists on the ground .,past
1958,The cow grazed on the grass in the field .,past
1975,Pandas like to eat bamboo .,present
1995,A shirt for my father,other
1996,A panda played in the woods,past
1998,A trumpet can make music,present
2,The pigeon coos and struts .,present
2012,A boat sailed by,past
2021,A bicycle can be handy,present
2022,The televisions always on,other
203,The squirrels used to run in large herds in the U.S.,past
2046,A kangaroo A kangaroo hopped up and down in a funny manner .,past
2115,The lions roard at the zebras .,past
2121,The cows mood in the field .,past
2126,A cheetah can outrun all other animals .,present
2133,A rabbit can eat ten times its own weight in lettuce .,present
2151,The penguin mates for life .,present
2155,A shirt can be tucked in or worn out .,present
2165,A bear can hibernate all winter without food .,present
2182,Cheetahs can run fast .,present
2195,Couches for sale ! .,other
2198,The cat played with the mouse .,past
221,Beds in the Goldilocks fairy tale come in small !!! medium and large .,present
2210,A pig rutted in the mud happily .,past
2226,Trumpets can make beautiful music .,present
2231,A television can be an education tool .,present
2233,Zippers sometimes get stuck .,present
2235,A kite can fly very high .,present
2246,Chairs can be very comfortable .,present
2247,Shirts can be very colorful .,present
2260,Skunks can be very smelly .,present
2288,The knife needed to be sharpened .,past
2307,The squirrel buried the nut .,past
2308,The pandas like to eat bamboo .,present
2330,A bicycle can be a healthy way to commute to work .,present
2342,A cheetah can run faster than any other animal .,present
2353,The guitar need tuning before he could play it .,other
2357,A shark can be dangerous if it senses blood in the water .,present
236,Turtles live a long and boring life .,present
2361,The car trunk will not close .,future
2366,The kangaroos like to jump .,present
2391,The rabbit hopped down the yard .,past
2392,The cow chews his cud .,present
2396,Knives can be sharp or dull .,present
2397,A marble rolls across the table .,present
240,A shirt must be buttoned for modesty .,present
2406,Kangaroos like to jump .,present
242,Boats should be properly maintained .,present
243,The shark swam in circles !!! looking for prey .,past
2435,The shark attacked .,past
2441,A shirt should be worn with pants .,present
2462,A shirt can be ironed .,present
2465,The toilet would not flush .,past
2476,Marbles can be used to play a game .,present
2485,Tires can go flat .,present
2487,The penguins played in their pen .,past
2521,The knife in my chest,other
2526,The shark attacked the seal,past
2543,A gorilla can be a mean animal .,present
2549,A toilet can be the best thing in the world .,present
2550,The pig rooted through this food .,past
