WorkerId,SubmitTime,Answer 105,Answer 107,animacy,number,definiteness,subject,sentence,sentence_id,response,rt,question_number,type
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,marble,A marble rolled down the hill. ,1602,2,2480,64,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,indefinite,dog,Dogs are man's best friends.,839,1,2671,67,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,definite,cow,The cows give milk,2755,2,2952,66,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,indefinite,camel,A camel was walking in the desert.,1198,2,5311,69,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,shirt,A shirt with lipstick on the collar could mean trouble.,2703,2,4921,68,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,indefinite,panda,A panda is black and white.,2903,1,1959,72,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,definite,pig,The pigs are wallowing in the mud.,2794,2,2281,73,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,definite,knife,The knives were sharpened yesterday.,1313,2,2791,70,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,definite,bicycle,The bicycle The bicylcle rusted while it was outside in the rain.,3033,2,5007,71,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,bed,A bed is a place to sleep.,614,1,2471,76,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,kite,Kites are flying in the wind.,24,2,2096,77,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,car,Cars drove along the lines,1770,2,2256,74,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,marble,Marbles can be used to play a game.,2484,1,1879,75,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,bear,The bear growled at the intruder,1807,2,2247,78,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,shirt,A shirt keeps the body warm during the winter.,693,1,4008,79,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,television,A television with HD costs about twelve hundred dollars.,4189,2,13519,47,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,definite,bear,The bears were playful. ,4265,2,3432,46,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,definite,rabbit,The rabbits are hopping across the front yard. ,1277,2,2943,45,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,bear,The bear was hungry. ,137,2,3232,44,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,trumpet,A trumpet can make music,2003,1,2256,43,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,cheetah,The cheetah was pretty fast.,2053,2,2536,42,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,owl,The owl kept watch through the night.,3871,2,3807,41,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,definite,toilet,The toilet needed a good cleaning,1700,2,2312,40,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,indefinite,lion,Lions are also at the zoo,1063,2,6095,49,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,guitar,Guitars are expensive.,1915,1,2551,48,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,definite,penguin,The penguins kept warm by hugging.,1151,2,2811,58,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,definite,couch,The couch was overstuffed.,2696,2,1374,59,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,light bulb,Light bulbs snapped on in my head as I realized the answer had been there all along.,3993,2,3486,50,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,definite,television,The television is not working.,3629,2,2872,51,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,clock,A clock is chiming.,2939,2,5990,52,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,toilet,"Toilets were flushing in the restaurant, audible from a distance.",170,2,2784,53,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,zipper,A zipper got stuck on my pants.,3418,2,2350,54,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,car,A car Came to a stop,1381,2,1976,55,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,bear,The bear is sleeping in the cave.,2244,2,2161,56,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,definite,cow,The cows are ready to be milked.,1549,2,2182,57,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,indefinite,fox,Foxes are sly.,2383,1,5223,29,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,indefinite,pig,Pigs ate hungrily.,3492,2,2984,28,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,indefinite,elephant,An elephant is taller than a human being.,3523,1,22623,25,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,definite,fence,The fence was falling down. ,1609,2,2552,24,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,definite,zipper,The zippers were broken.,249,2,5382,27,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,definite,lamp,The lamp shone in the room,1792,2,1983,26,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,towel,Towels are a must for any home,1681,1,5087,21,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,definite,shirt,The shirts desperately needed to be ironed.,3980,2,3559,20,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,definite,marble,The marble rolled under the sofa.,1750,2,3336,23,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,fence,A fence post was hit by the riding mower.,2382,2,31015,22,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,indefinite,lion,A lion has a mane.,2894,1,3319,104,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,indefinite,pigeon,Pigeons used to carry messages.,726,1,1873,101,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,panda,The panda eats bamboo everyday,323,2,5111,100,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,definite,television,The televisions were noisy and distracting.,287,2,2864,103,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,dolphin,The dolphin aided the stranded fisherman,1768,2,3736,102,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,indefinite,dolphin,A dolphin swam in the ocean.,1232,2,2292,6,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,indefinite,rabbit,Rabbits have lots of baby bunnies,1887,1,2217,7,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,indefinite,mouse,A mouse lives in my house.,1887,2,2230,4,example
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,computer,A computer is needed in today's world.,3,1,3913,5,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,zebra,The zebra is not extinct.,3,1,7550,2,example
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,sword,Swords are weapons.,3,1,3392,3,example
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,definite,bus,The buses were blocking traffic.,3,2,82678,1,example
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,definite,bed,The beds were lined up in the prison galley.,942,2,6327,8,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,definite,panda,The pandas ate bamboo all day.,746,2,5256,9,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,clock,A clock runs all day.,784,1,3464,38,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,definite,chair,The chair was broken and needed to be thrown away.,857,2,2646,39,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,tire,Tires rotate at a high rate of speed when the automobile is in motion.,3729,1,3031,36,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,definite,guitar,The guitars strings were broken,1884,2,3712,37,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,indefinite,dolphin,Dolphins live in the ocean.,2957,1,1839,34,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,turtle,The turtle made its way slowly across the yard.,2332,2,3095,35,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,guitar,A guitar was sitting on the shelf. ,1599,2,5574,32,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,marble,A marble is fun to play.,3059,1,2880,33,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,tire,Tires can go flat.,2493,1,3838,30,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,definite,boat,The boats was in the water,329,2,3768,31,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,football,Footballs were laying all over the field after practice.,2324,2,3408,89,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,indefinite,pig,A pig is fat.,4338,1,2008,88,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,definite,couch,The couch is sagging in the middle.,3632,2,2624,83,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,indefinite,owl,Owls were perched in the barn.,4121,2,2343,82,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,indefinite,penguin,Penguins waddle everywhere they go.,595,1,4367,81,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,indefinite,panda,A panda is big.,1003,1,1590,80,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,definite,fox,The foxes are hiding from the hunters.,19,2,2502,87,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,butterfly,The butterfly lands on the flower.,3305,2,3079,86,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,definite,bicycle,The bicycles had flat tires,1871,2,3287,85,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,clock,Clocks tick loudly on the wall.,1472,2,4224,84,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,definite,tire,The tires spun and spun in the mud.,2041,2,2854,14,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,definite,lion,The lions sleep in the sun.,3646,1,3359,15,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,panda,The panda is cuddlely,985,2,1912,16,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,lamp,Lamps were sitting on the table.,2074,2,3232,17,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,definite,tire,The tire went flat on my car today.,4207,2,1887,10,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,kite,Kites Soared above,1335,2,5392,11,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,peacock,The peacock jumped the fence into the garden party. ,3932,2,2031,12,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,indefinite,lion,A lion is the kind of the jungle,314,1,2352,13,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,definite,toilet,The toilet was clogged.,2312,2,1718,18,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,marble,Marbles come in many fun colors.,4012,1,1880,19,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,toilet,"A toilet provides fresh, clean drinking water.",3722,1,5417,98,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,dog,The dog accidentally fell into the swimming pool.,1762,2,3351,99,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,indefinite,football,Footballs are oblong shaped. ,1268,1,2992,94,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,indefinite,elephant,Elephants are gray,1103,1,1903,95,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,indefinite,cat,Cats are cute when they sleep.,683,1,2895,96,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,plural,definite,guitar,The guitars are all playing,1419,2,2830,97,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,singular,definite,cheetah,The cheetah is very fast.,480,2,3767,90,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,definite,pig,The pigs ate slop.,1006,2,3407,91,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,inanimate,singular,indefinite,zipper,A zipper that gets stuck is a huge irritation. ,1263,1,5975,92,target
AM2DZGGTKZJA7,Thu Apr 23 12:16:39 PDT 2015,"""English""",2,animate,plural,indefinite,pigeon,Pigeons had gathered around the man throwing bread.,2657,2,2496,93,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,definite,knife,The knives were arranged by size.,3883,2,7928,61,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,definite,chair,The chairs are crooked.,3816,2,2701,60,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,definite,skunk,The skunk was leaving an odor throughout the neighborhood.,1716,2,7850,63,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,indefinite,marble,A marble hit me in the head.,1901,2,7176,62,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,definite,elephant,The elephants ran from the hunters who came in noisy jeeps.,2327,2,2374,65,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,definite,television,The television was hooked up to a cable system.,2687,2,7551,64,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,indefinite,bed,Beds are for sleeping,3248,1,2681,67,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,definite,penguin,The penguin was waddling on the ice.,2800,2,2463,66,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,definite,rabbit,The rabbits multiply too fast,2536,1,2588,69,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,definite,fox,The fox RAN THROUGH THE FOREST. ,3105,2,3655,68,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,indefinite,towel,A towel is necessary,984,2,3904,72,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,indefinite,dog,Dogs are hard to maintain sometimes.,697,1,3287,73,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,indefinite,cow,Cows mooed in the field,1794,2,4623,70,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,indefinite,chair,Chairs need to be stacked.,2948,1,4071,71,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,definite,guitar,The guitars were tuned. ,115,2,4167,76,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,definite,fox,The foxes out witted the dog,1074,2,3950,77,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,definite,zipper,The zipper hissed closed.,1846,2,5496,74,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,definite,fence,The fence had paint all over it,2736,2,4224,75,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,definite,cat,The cats were starting to take over the neighborhood. ,3964,2,2840,78,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,indefinite,piano,A piano was tuned before the show.,2179,2,3983,79,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,indefinite,bed,A bed is for sleeping not for jumping.,1918,1,4615,47,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,definite,rabbit,The rabbits will reproduce quickly.,947,2,6775,46,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,definite,kangaroo,The kangaroos are good at boxing.,3081,2,4424,45,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,indefinite,zipper,A zipper needs to be zipped up.,1147,1,6280,44,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,indefinite,squirrel,Squirrels hide their nuts.,426,1,14023,43,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,indefinite,fox,A fox is interesting.,971,1,4801,42,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,definite,guitar,The guitar has strings,3686,1,10056,41,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,definite,fence,The fence needs to be repainted.,3307,2,3224,40,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,indefinite,turtle,A turtle hid in its shell.,117,1,7057,49,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,indefinite,football,Footballs are not round.,2498,1,4230,48,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,definite,guitar,The guitar was kept in the freezer at camp.,256,2,6064,58,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,indefinite,turtle,A turtle slowly moved past my feet,2078,2,3184,59,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,definite,skunk,The skunks chased each other through the flower field.,1973,2,6807,50,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,indefinite,penguin,Penguins like a cold climate.,922,1,4448,51,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,definite,butterfly,The butterfly is beautiful,969,1,3623,52,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,indefinite,boat,A boat Cruised along the coast,1337,2,5200,53,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,indefinite,squirrel,A squirrel Ran up the tree,1369,2,2837,54,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,definite,gorilla,The gorilla is an amazing jungle animal.,3223,1,4192,55,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,definite,tire,The tire popped.,3186,2,2744,56,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,definite,lion,The lions are known to be vicious animals,1707,1,2735,57,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,definite,zipper,The zippers Are stuck,1350,2,5368,29,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,indefinite,marble,A marble is round and smooth.,2133,1,4438,28,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,definite,rabbit,The rabbit is hopping.,467,2,3503,25,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,indefinite,football,A football player was arrested for domestic violence.,2593,2,5393,24,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,definite,light bulb,The light bulbs are burned out,1134,2,5216,27,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,definite,football,The footballs were being thrown to the crowd.,1485,2,7064,26,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,indefinite,lamp,A lamp was on sale at the thrift store.,2330,2,3616,21,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,definite,peacock,The peacocks have gorgeous tails.,2781,1,12215,20,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,definite,camel,The camel spit on me!,1270,2,4527,23,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,indefinite,couch,A couch can be put in the basement when needed.,1531,1,6200,22,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,indefinite,skunk,A skunk crossed the road.,2698,2,2567,104,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,definite,cow,The cows are in the field.,388,2,2664,101,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,indefinite,butterfly,A butterfly flew from flower to flower.,2322,2,2990,100,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,indefinite,squirrel,A squirrel hid some nuts.,1996,2,3224,103,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,definite,fox,The fox hid in the rocks by the stream.,2278,2,3645,102,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,indefinite,dog,Dogs like to chase cats.,511,1,3586,6,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,indefinite,peacock,"Peacocks have beautiful colors, if they are male.",2375,2,5823,7,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,definite,zebra,The zebra is not extinct.,2375,1,6104,4,example
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,definite,elephant,The elephant ate peanuts using its trunk.,56,2,3828,5,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,definite,bus,The buses were blocking traffic.,56,1,5797,2,example
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,indefinite,sword,Swords are weapons.,56,1,7127,3,example
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,indefinite,mouse,A mouse lives in my house.,56,2,5916,1,example
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,plural,indefinite,penguin,Penguins waddled for months across the ice to the sea.,1735,1,6157,8,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,indefinite,car,Cars are very fast on the highway,699,1,11522,9,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,indefinite,television,A television is a necessity for every household.,230,1,4808,38,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,animate,singular,indefinite,fox,A fox is a sneaky animal.,2681,1,5302,39,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,definite,marble,The marbles are intersting toys,673,1,7056,36,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,indefinite,lamp,Lamps are the most common source of interior lighting.,83,1,4840,37,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,singular,indefinite,kite,A kite flew in the wind,1107,2,3406,34,target
A14WLAP6TCEKO0,Thu Apr 23 12:17:36 PDT 2015,"""English""",2,inanimate,plural,definite,bicycle,The bicycles zoomed in and out of traffic.,1811,2,6241,35,target
