WorkerId,SubmitTime,Answer 56,animacy,number,definiteness,tense,subject,sentence,response,rt,question_number,type,aspect,modal,be_have,sentence_id,sentence_length,original_response
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,singular,definite,past,zebra,The zebra is not extinct.,1,12615,4,example,simple,no,yes,4336,2,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,plural,definite,past,zipper,The zippers refused to stay up - Thanksgiving had been a success.,2,16882,5,target,simple,no,no,4013,10,generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,plural,indefinite,past,sword,Swords are weapons.,2,26051,2,example,simple,no,no,4013,10,generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,plural,definite,past,bus,The buses were blocking traffic.,2,23609,3,example,simple,no,no,4013,10,generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,singular,indefinite,past,mouse,A mouse lives in my house.,2,23805,1,example,simple,no,no,4013,10,generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,plural,definite,past,butterfly,The butterflies flew around me,2,10000,8,target,simple,no,no,3237,3,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,singular,indefinite,present,skunk,A skunk can have a bad oder.,1,9278,9,target,simple,yes,yes,850,5,generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,singular,definite,past,bicycle,The bicycle was stolen.,2,4869,14,target,simple,no,no,1898,2,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,singular,indefinite,present,bed,A bed is so comfortable.,1,7936,15,target,simple,no,yes,825,3,generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,singular,definite,past,dolphin,The dolphin swam slowly.,2,7720,16,target,simple,no,no,1899,2,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,singular,definite,present,clock,The clock is not working.,2,4963,17,target,progressive,no,no,3883,3,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,singular,definite,past,shark,The shark attacked.,2,5593,10,target,simple,no,no,2435,1,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,plural,indefinite,present,light bulb,Light bulbs are fragile.,1,6333,11,target,simple,no,yes,2433,2,generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,singular,indefinite,present,turtle,A turtle is very slow sometimes.,1,6803,12,target,simple,no,yes,669,4,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,singular,definite,present,gorilla,The gorilla beats his chest.,2,4590,13,target,simple,no,no,607,3,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,singular,definite,past,skunk,The skunk scared the children.,2,3976,36,target,simple,no,no,4022,3,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,plural,definite,past,skunk,The skunks were crossing the road.,1,4255,37,target,progressive,no,no,913,4,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,singular,indefinite,present,television,A television is something I don't always want on.,1,10597,34,target,simple,no,yes,2310,7,generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,singular,definite,future,car,The car trunk will not close.,2,5679,35,target,simple,yes,no,2361,4,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,singular,definite,present,tire,The tire is flat.,2,4732,18,target,simple,no,yes,23,2,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,singular,indefinite,past,cheetah,A cheetah ran after its prey. ,2,6112,19,target,simple,no,no,4254,4,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,plural,definite,past,trumpet,The trumpets were the loudest section.,2,9295,30,target,simple,no,yes,2092,4,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,singular,indefinite,present,penguin,A penguin is a cute creature.,1,5543,31,target,simple,no,yes,2294,4,generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,plural,definite,past,boat,The boats sailed peacefully.,1,4990,38,target,simple,no,no,381,2,non.generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,plural,indefinite,past,piano,Pianos required a good deal of expertise to tune properly.,1,7512,51,target,simple,no,no,3844,9,generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",inanimate,plural,indefinite,present,fence,Fences are sometimes white,1,5328,32,target,simple,no,yes,1126,3,generic
A1GTYHV8OYQQLV,Wed Jan 20 13:40:42 PST 2016,"""english""",animate,singular,indefinite,present,kangaroo,A kangaroo keeps its young in a pouch.,1,4705,52,target,simple,no,no,251,6,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,indefinite,past,squirrel,A squirrel had a nut.,2,2237,53,target,simple,no,yes,2093,3,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,plural,indefinite,present,peacock,Peacocks preen their feathers.,1,1863,54,target,simple,no,no,3178,3,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,singular,indefinite,present,lamp,A lamp Needs a bulb,1,4727,50,target,simple,no,no,1344,3,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,definite,past,bear,The bear came to the campsite looking for food.,2,3783,33,target,simple,no,no,2654,7,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,indefinite,present,zipper,Zippers are the best fastener for jeans because they are sturdy.,1,3385,39,target,simple,no,yes,219,10,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,indefinite,present,elephant,An elephant is a large mammal,1,3054,29,target,simple,no,yes,3336,4,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,definite,past,owl,The owl said Who,2,2383,28,target,simple,no,no,2738,2,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,plural,definite,past,cheetah,The cheetahs had brown and black spots on their bodies.,2,2929,25,target,simple,no,yes,4199,8,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,definite,past,cow,The cow mooed when it saw a person approaching,2,7153,24,target,simple,no,no,4093,7,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,plural,definite,present,squirrel,The squirrels eat nuts,2,4231,27,target,simple,no,no,990,2,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,singular,indefinite,present,clock,A clock can be used to tell time.,1,3470,26,target,simple,yes,no,748,6,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,indefinite,past,cow,A cow chewed her cud.,2,2103,21,target,simple,no,no,266,3,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,plural,definite,past,shark,The sharks Ate the fish,2,2528,20,target,simple,no,no,1351,3,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,singular,definite,present,kite,The kite is flying too high.,2,6102,23,target,progressive,no,no,3449,4,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,plural,definite,present,cheetah,The cheetahs run way faster than any human.,1,3273,22,target,simple,no,no,1688,6,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,definite,present,trumpet,The trumpets are loud.,2,1702,47,target,simple,no,yes,495,2,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,indefinite,present,piano,Pianos can be found in most music rooms.,1,2579,46,target,simple,yes,no,531,7,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,indefinite,present,shirt,Shirts are clean and in the closet.,2,3839,45,target,simple,no,yes,3907,6,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,plural,indefinite,present,camel,Camels can store water in their humps.,1,2112,44,target,simple,yes,no,876,6,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,definite,past,piano,The pianos were tuned by a tuner.,2,1759,43,target,simple,no,no,2113,5,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,singular,indefinite,past,light bulb,A light bulb was fried and needed replacing.,2,2007,42,target,simple,no,no,158,5,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,definite,past,skunk,The skunk was smelling pretty funky today.,2,1904,41,target,progressive,no,no,2064,5,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,singular,definite,present,guitar,The guitar sounds good.,2,1894,40,target,simple,no,no,3075,2,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,singular,indefinite,present,marble,A marble is fun to play.,1,2271,49,target,simple,no,yes,3049,4,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,plural,indefinite,past,squirrel,Squirrels gathered nuts for the winter.,2,2792,48,target,simple,no,no,146,5,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,definite,past,rabbit,The rabbit was hopping in the yard.,2,1925,6,target,progressive,no,no,4176,5,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,plural,indefinite,present,rabbit,Rabbits are cuddly.,1,1399,7,target,simple,no,yes,2436,2,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,indefinite,present,sword,Swords are weapons.,1,2819,4,example,simple,no,yes,2436,2,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,definite,present,television,The televisions are fun to watch.,1,2954,5,target,simple,no,yes,3066,4,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,2,3518,2,example,simple,no,yes,3066,4,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,definite,present,bus,The buses were blocking traffic.,2,3429,3,example,simple,no,yes,3066,4,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,definite,present,zebra,The zebra is not extinct.,1,5379,1,example,simple,no,yes,3066,4,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,singular,indefinite,present,couch,A couch is for sitting.,1,2723,8,target,simple,no,yes,28,3,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,indefinite,past,piano,Pianos were playing music.,2,2307,9,target,progressive,no,no,4313,3,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,plural,definite,present,dolphin,The dolphins always travel together.,2,2911,14,target,simple,no,no,735,3,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,singular,definite,past,piano,The piano was old and dusty. ,2,2512,15,target,simple,no,yes,3944,4,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,plural,definite,present,owl,The owls hoot at night,2,3135,16,target,simple,no,no,1865,3,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,definite,past,football,The footballs were being thrown to the crowd.,2,2014,17,target,progressive,no,no,1481,6,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,singular,definite,present,light bulb,The light bulb needs changing..,2,2295,10,target,simple,no,no,286,2,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,indefinite,present,cat,A cat licks his fur,2,1519,11,target,simple,no,no,330,3,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,indefinite,past,piano,Pianos played music.,2,4638,12,target,simple,no,no,3396,2,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,plural,indefinite,present,dog,Dogs like to chase cats.,1,2191,13,target,simple,no,no,510,4,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,definite,past,gorilla,The gorilla was carrying her baby while she swung from tree to tree.,2,2295,36,target,progressive,no,no,4190,11,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,plural,indefinite,present,cheetah,Cheetahs can run fast.,1,1511,37,target,simple,yes,no,2182,3,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,definite,past,cheetah,The cheetah ran very fast.,2,2391,34,target,simple,no,no,4027,3,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,definite,past,butterfly,The butterfly had pretty wings.,2,1958,35,target,simple,no,yes,753,3,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,indefinite,present,trumpet,Trumpets are essential in a marching band.,1,1719,18,target,simple,no,yes,262,6,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,definite,present,television,The televisions are all on the same channel.,2,2935,19,target,simple,no,yes,1431,6,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,definite,past,dolphin,The dolphin was circling us in the water.,2,2655,30,target,progressive,no,no,1709,6,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,indefinite,present,piano,Pianos Have many keys,1,1704,31,target,simple,no,yes,1337,3,generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,singular,indefinite,past,lamp,A lamp stood in the corner.,2,1695,38,target,simple,no,no,621,4,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",animate,singular,definite,past,squirrel,The squirrel ate nuts,2,1927,51,target,simple,no,no,1120,2,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,singular,definite,present,computer,The computer saves us a lot of time.,1,1935,32,target,simple,no,no,2637,6,non.generic
A2O4D0WJS54KCO,Wed Jan 20 13:40:46 PST 2016,"""English""",inanimate,plural,definite,past,boat,The boats chugged across the harbor.,2,3305,52,target,simple,no,no,3567,4,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,indefinite,present,pig,A pig is fat.,2,1798,53,target,simple,no,yes,4326,2,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,indefinite,present,bed,Beds are made for sleeping on.,1,5872,54,target,simple,no,no,2384,5,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,definite,past,boat,The boats was in the water,2,3803,50,target,simple,no,yes,328,4,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,definite,present,toilet,The toilets are backed up. ,2,1974,33,target,simple,no,no,1435,3,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,singular,indefinite,present,lamp,A lamp is what I need to brighten up this room.,2,3197,39,target,simple,no,yes,3545,9,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,definite,past,peacock,The peacock had multi-colored feathers.,2,2808,29,target,simple,no,yes,1735,3,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,indefinite,present,light bulb,Light bulbs make great visibibity,1,1932,28,target,simple,no,no,3356,3,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,indefinite,present,turtle,A turtle is very slow.,1,1617,25,target,simple,no,yes,393,3,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,indefinite,present,bear,A bear is really big.,1,3290,24,target,simple,no,yes,3440,3,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,indefinite,past,fox,A fox and a hound became friends.,2,2576,27,target,simple,no,no,1970,5,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,indefinite,past,pigeon,Pigeons ruined the look of the statue.,2,2396,26,target,simple,no,no,3221,6,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,definite,past,shark,The shark swam away,2,1743,21,target,simple,no,no,1997,2,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,indefinite,past,butterfly,A butterfly landed on my nose. ,2,1614,20,target,simple,no,no,3920,4,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,singular,indefinite,present,shirt,A shirt should be worn with pants.,1,3293,23,target,simple,yes,no,2441,5,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,singular,definite,present,clock,The clock keeps on ticking.,1,4455,22,target,simple,no,no,3201,3,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,definite,present,fox,The foxes are hiding from the hunters.,2,1768,47,target,progressive,no,no,19,5,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,definite,past,dog,The dog chased the car.,2,1475,46,target,simple,no,no,2191,3,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,definite,present,lion,The lions sleep all day.,2,1687,45,target,simple,no,no,3776,3,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,definite,present,turtle,The turtles are swimming.,2,1645,44,target,progressive,no,no,3879,2,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,indefinite,past,turtle,Turtles wandered through the grass.,2,1754,43,target,simple,no,no,188,4,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,definite,past,fence,The fences kept intruders out.,2,3235,42,target,simple,no,no,2667,3,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,definite,past,television,The televisions were on sale.,2,3497,41,target,simple,no,yes,2439,3,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,singular,indefinite,present,lamp,A lamp is a food source of light.,1,2120,40,target,simple,no,yes,577,6,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,definite,present,skunk,The skunk stank badly.,2,1844,49,target,simple,no,no,2552,2,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,indefinite,past,panda,A panda ate bamboo,2,1896,48,target,simple,no,no,2961,2,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,definite,past,pigeon,The pigeons Ate all of the crumbs,2,6140,6,target,simple,no,no,1366,5,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,indefinite,past,bicycle,Bicycles rode past the puppy.,2,2832,7,target,simple,no,no,3385,4,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,indefinite,past,mouse,A mouse lives in my house.,2,3873,4,example,simple,no,no,3385,4,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,definite,past,trumpet,The trumpets sounded loudly as the troops neared.,2,5315,5,target,simple,no,no,2326,6,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,indefinite,past,sword,Swords are weapons.,1,4097,2,example,simple,no,no,2326,6,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,definite,past,bus,The buses were blocking traffic.,2,3555,3,example,simple,no,no,2326,6,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,definite,past,zebra,The zebra is not extinct.,1,6216,1,example,simple,no,no,2326,6,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,definite,past,cheetah,The cheetahs ran through the jungle.,2,2336,8,target,simple,no,no,2827,4,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,definite,past,light bulb,The light bulbs burnt out at the same time.,2,1768,9,target,simple,no,no,1950,6,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,definite,present,television,The televisions are in the back of the store.,2,2573,14,target,simple,no,yes,2464,7,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,indefinite,present,dolphin,Dolphins are the magicians of the ocean.,1,2410,15,target,simple,no,yes,2129,6,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,definite,past,owl,The owl sat quietly on top of a tree in the night.,2,1660,16,target,simple,no,no,1156,10,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,indefinite,present,marble,Marbles are usually made out of glass.,1,1674,17,target,simple,no,yes,714,6,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,indefinite,past,butterfly,A butterfly flew around the flowers.,2,1843,10,target,simple,no,no,1151,4,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,indefinite,present,rabbit,A rabbit regularly eats from my garden.,2,2027,11,target,simple,no,no,1317,5,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,definite,past,cow,The cow ate grass.,2,2966,12,target,simple,no,no,1829,2,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,definite,past,butterfly,The butterflies fluttered about the beautiful field of flowers.,2,2925,13,target,simple,no,no,2405,7,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,definite,past,penguin,The penguins waddled over the ice. ,2,2223,36,target,simple,no,no,1586,4,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,indefinite,present,gorilla,Gorillas are very territorial.,1,1502,37,target,simple,no,yes,4233,3,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,singular,indefinite,past,fence,A fence post was hit by the riding mower.,2,2151,34,target,simple,no,no,2374,7,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,indefinite,present,cheetah,Cheetahs are fast.,1,1650,35,target,simple,no,yes,596,2,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,indefinite,present,bicycle,Bicycles are a great way to travel. ,1,1547,18,target,simple,no,yes,3960,6,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,singular,definite,past,pig,The pig grunted with delight at his food trough.,2,2333,19,target,simple,no,no,875,7,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,singular,definite,present,shirt,The shirt needs to be ironed.,2,2390,30,target,simple,no,no,1433,4,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,indefinite,present,boat,Boats float on water.,1,1939,31,target,simple,no,no,2215,3,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,indefinite,present,clock,Clocks are ticking in the background.,2,3491,38,target,progressive,no,no,16,5,non.generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",animate,plural,definite,present,lion,The lions sleep in the sun.,2,4028,51,target,simple,no,no,3635,4,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,definite,past,light bulb,The light bulbs were very expensive.,2,1805,32,target,simple,no,yes,4035,3,generic
APSP9NBS1JLLB,Wed Jan 20 13:40:54 PST 2016,"""English""",inanimate,plural,indefinite,past,clock,Clocks ticked in the next room.,2,1654,52,target,simple,no,no,3601,5,non.generic
AK3H5QRAROFGP,Wed Jan 20 13:41:14 PST 2016,"""English""",animate,singular,indefinite,past,squirrel,A squirrel climbed up the tree. ,2,2834,53,target,simple,no,no,1608,4,non.generic
AK3H5QRAROFGP,Wed Jan 20 13:41:14 PST 2016,"""English""",inanimate,plural,definite,present,football,The footballs are put away.,2,2949,54,target,simple,no,no,592,3,non.generic
AK3H5QRAROFGP,Wed Jan 20 13:41:14 PST 2016,"""English""",inanimate,plural,definite,present,chair,The chairs are outside.,2,2136,50,target,simple,no,yes,584,2,non.generic
AK3H5QRAROFGP,Wed Jan 20 13:41:14 PST 2016,"""English""",inanimate,plural,indefinite,present,kite,Kites fly high.,1,2742,33,target,simple,no,no,402,2,generic
AK3H5QRAROFGP,Wed Jan 20 13:41:14 PST 2016,"""English""",animate,singular,definite,past,shark,The shark SWAM NEAR THE BOAT. ,2,5066,39,target,simple,no,no,3113,4,non.generic
AK3H5QRAROFGP,Wed Jan 20 13:41:14 PST 2016,"""English""",inanimate,plural,definite,past,tire,The tires screeched against the ground.,2,2974,29,target,simple,no,no,189,4,non.generic
AK3H5QRAROFGP,Wed Jan 20 13:41:14 PST 2016,"""English""",inanimate,plural,indefinite,past,boat,Boats sailed through the bay.,2,8366,28,target,simple,no,no,2818,4,non.generic
AK3H5QRAROFGP,Wed Jan 20 13:41:14 PST 2016,"""English""",inanimate,singular,indefinite,present,couch,A couch is the same as a sofa. ,1,5448,25,target,simple,no,yes,4293,6,generic
AK3H5QRAROFGP,Wed Jan 20 13:41:14 PST 2016,"""English""",animate,plural,definite,present,shark,The sharks are vicious.,2,4601,24,target,simple,no,yes,523,2,non.generic
AK3H5QRAROFGP,Wed Jan 20 13:41:14 PST 2016,"""English""",animate,singular,indefinite,past,skunk,A skunk sprayed me,2,2181,27,target,simple,no,no,2981,2,non.generic
AK3H5QRAROFGP,Wed Jan 20 13:41:14 PST 2016,"""English""",inanimate,plural,indefinite,present,bicycle,Bicycles are a form of a automobile,1,3441,26,target,simple,no,yes,1404,6,generic
AK3H5QRAROFGP,Wed Jan 20 13:41:14 PST 2016,"""English""",animate,singular,indefinite,present,cat,A cat is furry.,1,5258,21,target,simple,no,yes,2865,2,generic
