id,sentence,tense,aspect
248,The pig wallowed in the mud .,past,simple
2480,A skunk was hit on the road .,past,simple
2481,The rabbit ran away swiftly .,past,simple
2482,The guitars in the store were expensive .,past,simple
2484,The clock was digital .,past,simple
2488,The fox ran into the barn .,past,simple
249,The zippers were broken .,past,simple
2491,The computer had a virus .,past,simple
250,The marbles rolled across the floor .,past,simple
2501,The kites had keys on them,past,simple
2502,A zipper got stuck,past,simple
2511,The dog chased teh cat,past,simple
2516,The couches were cmfy,past,simple
2533,The turtle walked slowly along the path .,past,simple
254,The pandas climbed trees .,past,simple
2540,The sharks swam frantically .,past,simple
2542,The elephant performed his trick perfectly .,past,simple
2544,The kangaroos were friendly .,past,simple
2546,The pandas ate slowly and methodically .,past,simple
2555,The squirrel ran quickly .,past,simple
2559,The kite flew high above us .,past,simple
256,The guitar was kept in the freezer at camp .,past,simple
2566,The cheetahs ran swiftly through the Savannah .,past,simple
2572,The cows came home early .,past,simple
2581,The zipper got caught and I could n't zip it all the way up .,past,simple
2582,The kites were seen flying up in the sky .,past,simple
2586,The cow filled a whole bucket of milk .,past,simple
2587,The tires were flat and needed to be replaced .,past,simple
259,Squirrels jumped off my deck .,past,simple
260,The peacocks showed off their feathers to the peahens .,past,simple
2602,Lamps lightened my way through the dark street .,past,simple
2603,The kangaroo was seen jumping along with the rest of them .,past,simple
2604,A trumpet sounded awful being played by an amateur .,past,simple
2606,The dolphin gave a great show at the waterpark .,past,simple
2611,A fox tried to steal our chicken eggs last night .,past,simple
2612,The piano was too heavy to move around without extra help .,past,simple
2616,A shirt was too small for his chest .,past,simple
2618,The knives were sharp and ready to cut into the meat .,past,simple
2619,A fence kept the angry dogs away from the children .,past,simple
2621,The pigeons kept attempting to steal french fries from the tourists .,past,simple
2623,The guitar was out of tune !!! making an awful noise .,past,simple
2628,The pig The pig loved to root around in the mud .,past,simple
2631,Camels Camels carried supplies from place to place .,past,simple
2634,The guitars The guitars made a loud strumming noise .,past,simple
2636,The kangaroos The kangaroos were in a boxing match with each other .,past,simple
2638,The bicycle The bicycle was a healthy alternative to driving .,past,simple
264,The lamps needed dusting .,past,simple
2645,The clock The clock stuck midnight .,past,simple
2646,The gorilla The gorilla pounded his chest fiercely .,past,simple
2647,The rabbits The rabbits loved carrots .,past,simple
2649,A squirrel A squirrel ran up the tree .,past,simple
265,The owl hooted mysteriously .,past,simple
2654,The bear The bear came to the campsite looking for food .,past,simple
2656,The penguins The penguins loved to slide on their bellies .,past,simple
2659,A trumpet A trumpet began the race .,past,simple
266,A cow chewed her cud .,past,simple
2662,The boat The boat was not a sound investment .,past,simple
2664,The towels The towels were hung on on the clothesline to dry .,past,simple
2665,The marble The marble was blue .,past,simple
2667,The fences The fences kept intruders out .,past,simple
2670,The owls The owls hooted far too much .,past,simple
2673,The piano The piano played smooth classical music .,past,simple
2675,The dog The dog ate my homework .,past,simple
2678,The television was hooked up to a cable system .,past,simple
2679,The turtles sunned on the beach .,past,simple
268,The cars were parked too close together .,past,simple
2680,A bicycle had a flat tire .,past,simple
2682,The gorilla ate a banana .,past,simple
2683,The camels stopped for water .,past,simple
2684,The penguin lived in a cold climate .,past,simple
2685,Pigeons carried messages .,past,simple
2687,The couch was overstuffed .,past,simple
2688,The boats ran aground .,past,simple
2689,A skunk crossed the road .,past,simple
2691,Trumpets announced the king 's arrival .,past,simple
2693,The peacocks were very colorful .,past,simple
2695,The lamp was lit each evening .,past,simple
2698,The bear ate some berries .,past,simple
270,A kite got stuck in a tree .,past,simple
2702,The guitar was out of tune .,past,simple
2703,The squirrel carried a walnut .,past,simple
2704,The zippers were used in the production of jackets .,past,simple
2705,The butterfly spread its wings .,past,simple
2708,The towel hung on the rack .,past,simple
2709,The beds were identical .,past,simple
271,The penguins did n't get cold .,past,simple
2710,The toilets were flushed .,past,simple
2711,A cat caught the mouse .,past,simple
2712,Fences were built to maintain property .,past,simple
2714,The cows were milked twice daily .,past,simple
2718,The fox chased the rabbit .,past,simple
2723,The toilets were dirty,past,simple
2726,The pig was in a pen,past,simple
2727,The fence had paint all over it,past,simple
2729,The footballs were leather,past,simple
2732,The butterfly flew away,past,simple
2733,The couches were sold,past,simple
2734,The cheetahs had spots,past,simple
2736,Dolphins auditioned for the new Flipper movie,past,simple
2738,The owl said Who,past,simple
2741,The chair was hard,past,simple
2742,The shark ate her leg,past,simple
2743,The lions ate all the smaller animals,past,simple
2750,The bicycle had wheels,past,simple
2755,The knives were sharp,past,simple
2756,The kite flew high,past,simple
2757,The computers were laptops,past,simple
2759,The towels were too wet,past,simple
2760,The tire was round,past,simple
2761,The penguins wobbled home,past,simple
2762,The panda had babies in the zoo,past,simple
2763,The peacocks had big tails,past,simple
2765,The camels had matching humps,past,simple
2769,The shirt was a beautiful color blue .,past,simple
277,The piano was never played .,past,simple
2780,The football was signed by Joe Namath .,past,simple
2784,The chairs were very comfortable .,past,simple
280,A pigeon walked across the parking lot .,past,simple
2800,The beds were covered in colorful quilts .,past,simple
2817,The dolphins leaped out of the water .,past,simple
2818,Boats sailed through the bay .,past,simple
282,The couch had a stain on it .,past,simple
2820,The fox ran quickly into the woods .,past,simple
2824,The sharks swam quickly through the water .,past,simple
2826,Lions roared ferociously at the spectators in the zoo .,past,simple
2827,The cheetahs ran through the jungle .,past,simple
2828,Clocks were strewn about the old shop .,past,simple
2829,The guitar was in its case .,past,simple
2830,The chairs were lined up against the wall .,past,simple
2834,Shirts hung neatly on hangers in the closet .,past,simple
2835,The couch was in need of reupholstering .,past,simple
2837,The fences surrounded the tall !!! dismal house .,past,simple
2839,The kites flew high above our heads .,past,simple
2840,A penguin waddled slowly near the shore .,past,simple
2842,A bed was placed in the middle of the room .,past,simple
2843,A cow mooed loudly .,past,simple
2845,The light bulbs crashed to the floor .,past,simple
2846,Computers required maintenance for optimal performance .,past,simple
2848,The bicycle needed new tires .,past,simple
2850,The zipper was stuck .,past,simple
2853,The televisions were in need of repair .,past,simple
2854,The gorilla pounded on its hairy chest .,past,simple
2855,The turtles slowly crawled across the sand .,past,simple
2856,The elephants rolled around in the mud .,past,simple
2857,Pigeons gathered around the benches in the park .,past,simple
2858,The owl swooped down after the mouse .,past,simple
2859,Cars sat in traffic for hours .,past,simple
287,The televisions were noisy and distracting .,past,simple
2881,The trumpet The trumpet was loud .,past,simple
2884,The rabbits The rabbits had babies .,past,simple
2891,The squirrel The squirrel hit the nut .,past,simple
290,Butterflies were once catterpillars,past,simple
2909,A squirrel ran up the tree .,past,simple
2912,The dog chased the cat .,past,simple
2922,A butterfly landed on her nose .,past,simple
2932,Bicycles lined up at the starting line .,past,simple
2933,The trumpet wailed loudly .,past,simple
2940,The rabbit went to the tea party .,past,simple
2944,A tire ran over a nail .,past,simple
2946,The light bulb just blew out .,past,simple
2947,A cow mooed .,past,simple
2955,The gorillas The gorillas were clever,past,simple
2956,A kite a kite flew high,past,simple
2957,The cars the cars collided,past,simple
2959,The bed the bed was warm,past,simple
2960,The pigeons the pigeons pooped,past,simple
2961,A panda a panda ate bamboo,past,simple
2962,A trumpet a trumpet blasted,past,simple
2963,The cow The cow mooed,past,simple
2964,The chair the chair was new,past,simple
2967,The camels the camels were tired,past,simple
2969,A squirrel a squirrel ate a peanut,past,simple
2970,An elephant An elephant drank water,past,simple
2971,The turtles The turtles swam,past,simple
2972,Bicycles the bicycles were shiny,past,simple
