WorkerId,SubmitTime,Answer 40,animacy,number,definiteness,tense,qud,context,subject,sentence,genericity,rt,question_number,type
44301WJNOXHNM7CQ5RSXEZ6ZURB5VM,Thu May 19 12:41:01 PDT 2016,"""english""",animate,plural,definite,progressive,,bare,owl,The owls are hooting.,0,5193,21,target
LI161WZQTCV0P4H83KZC66H85CF8LF,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,singular,definite,past,Tell me about escalators.,generic,escalator,The escalator carried people upstairs.,0,6824,20,target
QHLO58HVPK2OIUBDJU2G5EZR8TQKC4,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,singular,indefinite,progressive,Tell me about hoses.,generic,hose,A hose is spraying water.,0,9252,23,target
G1C3TA8T20P6MQJVEIB2PBQ34H4IUJ,Thu May 19 12:41:01 PDT 2016,"""english""",animate,singular,definite,present,Tell me what's happening.,specific,butterfly,The butterfly flaps its wings.,0,3892,22,target
I4N1R29RPNC7IHIADLIKKU6A3VUVME,Thu May 19 12:41:01 PDT 2016,"""english""",animate,plural,definite,present,Tell me what's happening.,specific,peacock,The peacocks display their feathers.,0,6928,6,target
ERMOSK34OWETDHV809IO1BH33DW812,Thu May 19 12:41:01 PDT 2016,"""english""",animate,plural,indefinite,progressive,Tell me about cheetahs.,generic,cheetah,Cheetahs are running fast.,0,6864,7,target
BTN27J1WVS5UDHP607W0ZWQPVIE5MU,Thu May 19 12:41:01 PDT 2016,"""english""",animate,singular,indefinite,past,Tell me about dolphins.,generic,dolphin,A dolphin swam in a pod.,0,21003,4,target
T24D89QP2KN7D5LJZD60CWCQASIQIT,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,singular,definite,present,,bare,telephone,The telephone rings.,0,7062,5,target
5XIGWUN39LPAJ8ROZO7JRRJWHJEG0H,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,singular,definite,past,,bare,shirt,The shirt ripped.,0,4758,2,example
1R2TOV617AE392IDGHD6DLK16DQW35,Thu May 19 12:41:01 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,0,6385,3,example
LVUGQ725X7JLBTL7GJLK2RAY9KZH14,Thu May 19 12:41:01 PDT 2016,"""english""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,1,6320,1,example
YRSBQHTU9TU4EJ36YKYTJN6RYWAD6M,Thu May 19 12:41:01 PDT 2016,"""english""",animate,singular,indefinite,present,,bare,lion,A lion chases antelope.,1,6264,8,target
OCPSPR7YND1PRSEK4M1U84W6NDI16N,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,singular,definite,past,Tell me what's happening.,specific,boat,The boat sailed across the sea.,0,7271,9,target
IJL4GU1T6UX4L96CP7APQY050DYREQ,Thu May 19 12:41:01 PDT 2016,"""english""",animate,singular,definite,progressive,Tell me about dogs.,generic,dog,The dog is gnawing on bones.,0,5369,14,target
4O8BXEFZ16ST7TSRUCER0RNGJNIQ9H,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,car,Cars travel on the highway.,1,5872,15,target
ICJZCF3QSIH196XJS2WA75PNMNDOUD,Thu May 19 12:41:01 PDT 2016,"""english""",animate,plural,definite,past,,bare,squirrel,The squirrels buried nuts.,0,6128,16,target
WUXSY0JFDQZC0O2ZGCPFPNG3QGG72K,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,singular,indefinite,present,Tell me what's happening.,specific,kite,A kite floats in the breeze.,0,3816,17,target
EWXU2FPGRVTLPQUU9YJM5E0KDBUHKF,Thu May 19 12:41:01 PDT 2016,"""english""",animate,plural,indefinite,progressive,,bare,cat,Cats are sleeping a lot.,0,6104,10,target
O0TNG8R743EN5AZ74MMN4I36YYSXD2,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,toilet,The toilet is flushing.,0,2945,11,target
68NCIR06JAGZ8I9OLJME5GZPDQWY2Q,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me about computers.,generic,computer,The computer connects to the internet.,1,7143,12,target
99RQS3UDRJH88OE5MUK6A9T2JYC6SM,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,singular,definite,progressive,,bare,ATM,The ATM is dispensing money.,0,3615,13,target
3TU609JVB7ZP2H7BMGQRNMD0KY5F34,Thu May 19 12:41:01 PDT 2016,"""english""",animate,singular,indefinite,progressive,,bare,kangaroo,A kangaroo is carrying its baby in a pouch.,0,2831,36,target
WU34WYQ2NVVLMPZNE8N7OJM39ARZ6V,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,camera,Cameras recorded video.,0,3679,37,target
73WM89X7W820C2OIIO21GSCE34MREC,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,plural,definite,progressive,Tell me about frying pans.,generic,frying pan,The frying pans are sizzling.,0,4288,34,target
SM5CSZB376UWWPQQ7Z8ZC3L0EQLYVO,Thu May 19 12:41:01 PDT 2016,"""english""",animate,singular,indefinite,past,Tell me what's happening.,specific,bear,A bear climbed trees.,0,4032,35,target
3X74LMRKZ2429AKOX070XNUW9B3INT,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me about footballs.,generic,football,The footballs spiraled in the air.,0,5017,18,target
EQHVGYFKUCEV0HN7LON4Y14RSZ2VW0,Thu May 19 12:41:01 PDT 2016,"""english""",animate,plural,definite,past,Tell me what's happening.,specific,panda,The pandas ate bamboo.,0,4879,19,target
6YMB8YT9NK6FVVHF9FVBRO00MOIG27,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,light bulb,The light bulbs are burning out.,0,4408,30,target
H279BYT5LQMYQNVV6DJ09HSR5FC7VJ,Thu May 19 12:41:01 PDT 2016,"""english""",animate,singular,definite,past,,bare,gorilla,The gorilla pounded its chest.,0,3663,31,target
64BNJXU8RKMLUB650AG0ICSWR3GLCJ,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,plural,indefinite,past,,bare,piano,Pianos played music.,0,3184,38,target
8A943899WQOCZOW44OXRUQUAAGWKD2,Thu May 19 12:41:01 PDT 2016,"""english""",inanimate,plural,indefinite,past,Tell me about marbles.,generic,marble,Marbles rolled on the floor.,0,4896,32,target
26VXWQUE33D9WJ5WA1QEBVOC7CK080,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,singular,indefinite,present,,bare,piano,A piano plays music.,1,2855,33,target
3ARFZP7NUIM49N9A4WJCC8KZUVG1W0,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me what's happening.,specific,toilet,The toilet flushed.,0,1887,39,target
KM3D6RWBSMHOKJOJLAPUDQWF4GJ538,Thu May 19 12:41:04 PDT 2016,"""English""",animate,plural,indefinite,progressive,,bare,turtle,Turtles are moving slowly.,0,4407,29,target
AGL3Z4Z6SOMZI1YPPU3KXU42NI8JOM,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me about escalators.,generic,escalator,An escalator carries people upstairs.,1,3760,28,target
5PDNUWBH0XBMRS38F3SDB2F5N17WV0,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,plural,definite,present,,bare,computer,The computers connect to the internet.,0,4711,25,target
EO3DB2S3NCEWV6P6FT1UPWA9LXOPEU,Thu May 19 12:41:04 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about kangaroos.,generic,kangaroo,Kangaroos are carrying their babies in pouches.,1,4655,24,target
ANCKDPBIAJU74BXOFGXX2HS6AV9RP8,Thu May 19 12:41:04 PDT 2016,"""English""",animate,plural,definite,present,Tell me what's happening.,specific,peacock,The peacocks display their feathers.,0,3199,27,target
TE3BS94IU7WEIWU35E4M9LWECRBZ47,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about telephones.,generic,telephone,Telephones ring.,1,2719,26,target
AB1VAZZVA1WE9ZC95L6BZIN5U2X8DB,Thu May 19 12:41:04 PDT 2016,"""English""",animate,plural,definite,past,Tell me about dogs.,generic,dog,The dogs gnawed on bones.,0,2111,21,target
X0SPZBDDJZ7FLK11D7SMCY606HSOYA,Thu May 19 12:41:04 PDT 2016,"""English""",animate,plural,definite,progressive,,bare,cheetah,The cheetahs are running fast.,0,2544,20,target
QZGVJB8IMMXN1N4CTTEIQC44G2HOTV,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,microwave,Microwaves heated up food.,0,4127,23,target
XUZ4NI0Y8Z97A08HMXPQ3XA4BWY06U,Thu May 19 12:41:04 PDT 2016,"""English""",animate,singular,definite,past,,bare,butterfly,The butterfly flapped its wings.,0,3151,22,target
2C55JXVAY1WA59TF0AKC75J1PZPRDN,Thu May 19 12:41:04 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,pigeon,A pigeon is bobbing its head.,0,3247,6,target
524HAXTPGV6Q2ETSUFWCTO0OKAXINQ,Thu May 19 12:41:04 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about dolphins.,generic,dolphin,A dolphin is swimming in a pod.,0,3911,7,target
8XNKY0YXQAZFOB9CE54RYOQYN8J9JU,Thu May 19 12:41:04 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,panda,A panda is eating bamboo.,0,3599,4,target
Y99XJK5AD9QFQLFP79OSZXKR997FGU,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me about kites.,generic,kite,The kite floats in the breeze.,1,8599,5,target
NQKSZ4WK42DWNDC8XYLXN49UNNFLVH,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,Swords are sharp.,1,4881,2,example
RQL4Y7221DNN5TGR6WKBM3FBCDMT99,Thu May 19 12:41:04 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,0,6541,3,example
72LNKQPUUY1AJQGCNMK045MRZJSKBA,Thu May 19 12:41:04 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,elephant,Elephants use their trunks to eat.,1,8639,1,example
VUPJ9MSN61NN7HHGO9WD7M2JFRUT2Z,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me what's happening.,specific,ATM,An ATM dispenses money.,0,8767,8,target
FKOI77HE2P6OORQC1TN2K5MLYSCFQ3,Thu May 19 12:41:04 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,pig,Pigs roll in the mud.,1,5887,9,target
ZCAOWO045W6YVD9APSO0QRJRN5MS9V,Thu May 19 12:41:04 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,camel,The camel carries supplies through the desert.,0,2920,14,target
P7WI9F65BMTQCPWWBO9UZH1LJHSWJC,Thu May 19 12:41:04 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me about lions.,generic,lion,Lions chased antelope.,1,8408,15,target
LPWI3XVHO9WRS5OXT4M3O2QZQSS313,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,camera,A camera recorded video.,0,2591,16,target
M6XJU30KOSSXSED6HO3F5W61HNE3TP,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,singular,indefinite,past,,bare,boat,A boat sailed across the sea.,0,2367,17,target
G0G4KTU4MHBM1IWF0TT2WYYBBJIJ1M,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,frying pan,Frying pans sizzle.,0,5599,10,target
1SGQABH9A1RZYIIJ5EU94ASX9C4YAH,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,plural,indefinite,past,,bare,light bulb,Light bulbs burned out.,0,4727,11,target
COD7VWX38XM8DHYJ6FGJ91SG2K78WI,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me about marbles.,generic,marble,The marbles are rolling on the floor.,0,3527,12,target
0X0HTMCS6XIXI5BOLTIQDP5W6QZUNY,Thu May 19 12:41:04 PDT 2016,"""English""",animate,singular,definite,progressive,,bare,cat,The cat is sleeping a lot.,0,3231,13,target
5R5QN7B2XXJX16HM3VUQ495KVTR2MN,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,football,The football is spiraling in the air.,0,2616,36,target
NN3XP25YNO7K2Q00ISRS2DAQFFPLNM,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me about hoses.,generic,hose,The hose is spraying water.,0,2072,37,target
UZNLOYJV48EOFJPBZ4KBI49KNNSRXM,Thu May 19 12:41:04 PDT 2016,"""English""",animate,singular,definite,past,Tell me about bears.,generic,bear,The bear climbed trees.,0,2239,34,target
FXZGSWS8YBDQHSR8AP9LUSK47U5BGG,Thu May 19 12:41:04 PDT 2016,"""English""",animate,singular,definite,present,,bare,squirrel,The squirrel buries nuts.,0,2096,35,target
WCMXCZWXGOILWDF5QDCJ5SOBNMFM9T,Thu May 19 12:41:04 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me about gorillas.,generic,gorilla,A gorilla pounded its chest.,0,3239,18,target
PG87SLH9MWV3NUO0O7FC8KVQ274Z7D,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,car,Cars are traveling on the highway.,0,3584,19,target
FRUIFZQMS0ZGEO9O2NAH30WZ0E5SGT,Thu May 19 12:41:04 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,owl,The owls are hooting.,0,2152,30,target
3CA9JGBTN8H5KV4W43FFB52KUNGJN0,Thu May 19 12:41:04 PDT 2016,"""English""",animate,plural,definite,present,Tell me about sharks.,generic,shark,The sharks attack swimmers.,0,1815,31,target
G7FYZCZE93CKUJDYCQWK74HTDNTCUP,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,crayon,The crayons melted in the sun.,0,4056,38,target
AHC8J8PXV4HJCOX9YHCMY1AW1L00L8,Thu May 19 12:41:04 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,towel,The towels soaked up water.,0,2191,32,target
UHKHWD09K1RATX0HT73GPEMV6TE2DS,Thu May 19 12:41:08 PDT 2016,"""english""",animate,singular,indefinite,present,Tell me what's happening.,specific,squirrel,A squirrel buries nuts.,0,2898,33,target
D8SMQ169W9SLFT8OMU6BBX5Y1H0B28,Thu May 19 12:41:08 PDT 2016,"""english""",animate,plural,indefinite,present,,bare,panda,Pandas eat bamboo.,1,2388,39,target
C1G3P0NZNU4F8VL4A040ZVZ62COSC9,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,telephone,Telephones are ringing.,0,3778,29,target
FGEFB3L09TAXII5RRHQRK19THFUVOA,Thu May 19 12:41:08 PDT 2016,"""english""",animate,plural,definite,present,,bare,dog,The dogs gnaw on bones.,0,4248,28,target
98S3T779LX731NH3TAP79GPLHFKSPQ,Thu May 19 12:41:08 PDT 2016,"""english""",animate,singular,definite,present,,bare,bear,The bear climbs trees.,0,4185,25,target
83GMOGNC8J1248LP4H3OCHES9GGFLQ,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,singular,definite,past,Tell me what's happening.,specific,marble,The marble rolled on the floor.,0,6581,24,target
DR1JIMJ74572G51A7GPRL7YLOMTH7O,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,camera,The cameras are recording video.,0,4743,27,target
H41YYXLRJTZN9N2LT1BTJRZVQFR88S,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,singular,indefinite,present,Tell me about ATMs.,generic,ATM,An ATM dispenses money.,1,4064,26,target
RN4NCI2N1JAQGKZK9FJIFRTDZABNVH,Thu May 19 12:41:08 PDT 2016,"""english""",animate,plural,indefinite,past,,bare,gorilla,Gorillas pounded their chests.,0,7649,21,target
C9L6S48NTORDBM2JPA0J9DKW5W7M44,Thu May 19 12:41:08 PDT 2016,"""english""",animate,plural,definite,progressive,Tell me about lions.,generic,lion,The lions are chasing antelope.,0,3588,20,target
A176DQ6S09GX8VU1QGZ9GV7UNJRTJI,Thu May 19 12:41:08 PDT 2016,"""english""",animate,singular,definite,progressive,,bare,turtle,The turtle is moving slowly.,0,4448,23,target
BDT97TARCZM4PTIQDSFJJH69V8ETAJ,Thu May 19 12:41:08 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me about dolphins.,generic,dolphin,A dolphin is swimming in a pod.,0,3526,22,target
Q20X3KB1ZHAOHFO6858QJEOKOP8293,Thu May 19 12:41:08 PDT 2016,"""english""",animate,singular,definite,past,Tell me about cats.,generic,cat,The cat slept a lot.,1,6108,6,target
LSDYC5TSYRWU4I7GP6BKT9KWZ7RGR2,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me what's happening.,specific,computer,The computer connects to the internet.,0,5590,7,target
IV2TRO1GM0V1PKP3ANWMJO4G2NZATJ,Thu May 19 12:41:08 PDT 2016,"""english""",animate,singular,definite,past,,bare,peacock,The peacock displayed its feathers.,0,8661,4,target
TDONA4CT0M1RF3KCD1QJJ11WOOJZXM,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,kite,A kite floated in the breeze.,0,6311,5,target
DOSN30BF6WCBHKIYMYC7629OVE8T1I,Thu May 19 12:41:08 PDT 2016,"""english""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,1,9658,2,example
MJP3RTDIORNHUBDUQPWRTWRROOSLL1,Thu May 19 12:41:08 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,0,11724,3,example
C6326L51Q6NV4UVCTI8M97NCDG4GX7,Thu May 19 12:41:08 PDT 2016,"""english""",animate,plural,indefinite,present,,bare,elephant,Elephants use their trunks to eat.,1,12864,1,example
DUETIXRY76DQXUMDTLNNB8NNRZ9C9O,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,plural,definite,progressive,,bare,car,The cars are traveling on the highway.,0,4944,8,target
IYPXE7AW9B56Q1METPGMT68B870MO3,Thu May 19 12:41:08 PDT 2016,"""english""",animate,plural,indefinite,progressive,Tell me about sharks.,generic,shark,Sharks are attacking swimmers.,0,4364,9,target
JWHPHN68QKCL4323GB8CH2B1RUJUIN,Thu May 19 12:41:08 PDT 2016,"""english""",animate,plural,definite,past,Tell me about pigs.,generic,pig,The pigs rolled in the mud.,0,6656,14,target
PFZO2L2NAWQDVV6FMNORAOTF76TKHO,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,plural,definite,past,,bare,boat,The boats sailed across the sea.,0,5249,15,target
SFJ7WFEH4Y9YMT6EC9VGF6QXWZ6VBN,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me about footballs.,generic,football,The football spirals in the air.,0,6056,16,target
3WUM4NH6GA7EMPD0R2D7DCDT1STR5U,Thu May 19 12:41:08 PDT 2016,"""english""",animate,plural,definite,past,Tell me what's happening.,specific,pigeon,The pigeons bobbed their heads.,0,8793,17,target
LJ2R155CZFFNTTKINS80Q4IKN2MXJ0,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,frying pan,Frying pans sizzle.,0,6796,10,target
8T64CDW4N0GYPJKHWVSP3SNG07DTRP,Thu May 19 12:41:08 PDT 2016,"""english""",animate,plural,definite,present,Tell me about owls.,generic,owl,The owls hoot.,0,3791,11,target
SM2LNHGCHA04HE81O1466QGQV94MIC,Thu May 19 12:41:08 PDT 2016,"""english""",animate,plural,indefinite,progressive,,bare,kangaroo,Kangaroos are carrying their babies in pouches.,0,5132,12,target
BECPWNR7P45MTOJXRX4H60HXLYPZ3D,Thu May 19 12:41:08 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,camel,A camel is carrying supplies through the desert.,0,4471,13,target
N1X6Q1BSU5JSF6SJ48MRAOZD44DR33,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,plural,definite,present,Tell me what's happening.,specific,piano,The pianos play music.,0,5906,36,target
LT1L6P5XN89T4PL1ZKE9COECGAUI0J,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me about crayons.,generic,crayon,A crayon melted in the sun.,0,4310,37,target
FB2DI25VFK13E82LFBD3X4GHWIJF7N,Thu May 19 12:41:08 PDT 2016,"""english""",animate,singular,indefinite,present,,bare,cheetah,A cheetah runs fast.,1,6330,34,target
44201OGG993Q6P11C9EBKVII21Z716,Thu May 19 12:41:08 PDT 2016,"""english""",animate,plural,indefinite,past,Tell me about butterflies.,generic,butterfly,Butterflies flapped their wings.,0,4928,35,target
5JH6SN5XVTRI7W25ZXDTLNGPJ3J0AO,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,singular,indefinite,past,,bare,toilet,A toilet flushed.,0,5041,18,target
LO52DMAZTB67GR4QYJGALAB2HPFQJW,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,hose,Hoses sprayed water.,0,7337,19,target
8UAHYZMCKG0KMKO710G8F6JJLUCBCS,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me about light bulbs.,generic,light bulb,Light bulbs burn out.,1,7215,30,target
DNTX5HH0IYN2ZZYB9ZA8XMO9H0JNT5,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,singular,indefinite,progressive,,bare,escalator,An escalator is carrying people upstairs.,1,7623,31,target
MQ4HVD4S1XXZ4WYG0U919UISILX7WV,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,microwave,The microwave is heating up food.,0,5229,38,target
QQO4VGV3PL9NDN6IEEI2OB8MEZSY8X,Thu May 19 12:41:08 PDT 2016,"""english""",inanimate,singular,definite,progressive,Tell me about towels.,generic,towel,The towel is soaking up water.,0,3397,32,target
54Q8R3MF52SJW6UWPZNEOFOGPXC0MR,Thu May 19 12:41:16 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,dolphin,The dolphin swims in a pod.,0,5163,33,target
YCJMLNFU2B2BCY9DWRPHE8AYOH3DJ6,Thu May 19 12:41:16 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me about sharks.,generic,shark,A shark attacks swimmers.,0,3851,39,target
KWGQCR1U6C8W50NG95KJD6NPPP5JTJ,Thu May 19 12:41:16 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me about owls.,generic,owl,The owl is hooting.,0,3848,29,target
359UJNZXSOLNXZVTAAMIRGTPAC870M,Thu May 19 12:41:16 PDT 2016,"""English""",animate,singular,definite,progressive,,bare,panda,The panda is eating bamboo.,0,3310,28,target
XUILLBJFX3NFXCICB1GK3C62EUXOLG,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,plural,indefinite,present,,bare,kite,Kites float in the breeze.,1,4528,25,target
N7DJF71LIWM3Y8L7JYMGIIJ90WSOMF,Thu May 19 12:41:16 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me what's happening.,specific,turtle,Turtles are moving slowly.,0,3890,24,target
ZZY89A2N9GSBLK628CR93XQAUAA7XR,Thu May 19 12:41:16 PDT 2016,"""English""",animate,singular,definite,present,Tell me about kangaroos.,generic,kangaroo,The kangaroo carries its baby in a pouch.,1,7772,27,target
2DRF7E0MNGIQ34URMGY66EXPV9H6YS,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,boat,Boats sail across the sea.,1,3097,26,target
8W45S162XGT8H1GXA1NH4ETX5J8JLE,Thu May 19 12:41:16 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,cat,A cat slept a lot.,0,3756,21,target
CCMWQQPCQRF4E5UO0RSYTURBII01MK,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me about toilets.,generic,toilet,The toilets flushed.,0,2801,20,target
4LVOTZ8NJZBVJV9RO4H1QQZ9J0SLZV,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,telephone,The telephones rang.,0,3138,23,target
BA5D1CD8FE4I2DEOAYH5KZHENHQ761,Thu May 19 12:41:16 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me about cheetahs.,generic,cheetah,Cheetahs ran fast.,1,3737,22,target
APQT2G0WY32DWEG2UPKB7ZNU283PBB,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,football,The footballs spiral in the air.,0,4377,6,target
2O7N2BUB4100EU38C08LLBDS0LS0UB,Thu May 19 12:41:16 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me about gorillas.,generic,gorilla,Gorillas pound their chests.,1,4406,7,target
8OB8HRD5OJ6CMNVMXICHN2CTC7K65J,Thu May 19 12:41:16 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about butterflies.,generic,butterfly,Butterflies are flapping their wings.,0,7917,4,target
ZQ9DC07YRERWVDSXIVELMH213JJNCP,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,plural,indefinite,past,,bare,frying pan,Frying pans sizzled.,0,6175,5,target
CFU778EKZVFZTYD98J4SJHXJT3P9EP,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,shirt,The shirt ripped.,0,14810,2,example
U2GI5R9SLCL8AOBDXWOO7PAHQ3S1G5,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,The buses blocked traffic.,0,9056,3,example
M8CXZW1YHE8QTLCHU6WJV288AQFD90,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,Swords are sharp.,1,15101,1,example
KLGBZFG2VFNBL66DWIKM9SO6JVR097,Thu May 19 12:41:16 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,dog,A dog is gnawing on bones.,0,3734,8,target
JMHFU01UET7UTSZE85GKU2D6GD3WF9,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,car,The car is traveling on the highway.,0,3376,9,target
6ZPP81WG65ZEQ3YZUSAZIIO2R5V4XJ,Thu May 19 12:41:16 PDT 2016,"""English""",animate,plural,definite,progressive,,bare,camel,The camels are carrying supplies through the desert.,0,4551,14,target
9KU468UMDGZT0VNYLA9D121HNHOTB9,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me about towels.,generic,towel,A towel soaked up water.,0,4375,15,target
CX86I0GIYAQB4LUJYUI2WR35Q4MKX7,Thu May 19 12:41:16 PDT 2016,"""English""",animate,singular,definite,present,,bare,pigeon,The pigeon bobs its head.,0,5918,16,target
BJQ8DS0KLEK2W7Q8E3KK7Q06LRW0PN,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,microwave,A microwave heated up food.,0,3155,17,target
WH7F9P4XE8Y1NBBMNNBSLEWFVOYV0V,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me about marbles.,generic,marble,The marbles are rolling on the floor.,0,3599,10,target
B41K0794NSRKTKOFNFS77PIUS10DO4,Thu May 19 12:41:16 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,ATM,The ATMs dispensed money.,0,3768,11,target
